ProductID,ProductName,Category,SubCategory,Brand,MRP
7896,Vitae,Sports,Premium,Apple,18428
7897,Magnam,Electronics,Budget,Puma,30853
7898,Neque,Electronics,Premium,Nike,46557
7899,Deserunt,Home & Kitchen,Standard,Apple,56552
7900,Quas,Fashion,Budget,Apple,69824
7901,Minus,Electronics,Standard,Local,12495
7902,Laudantium,Beauty,Budget,Samsung,52389
7903,Dolor,Sports,Budget,Samsung,6741
7904,Ipsum,Sports,Standard,Samsung,71473
7905,Neque,Electronics,Budget,Puma,76740
7906,Hic,Beauty,Standard,Nike,54742
7907,Laboriosam,Grocery,Standard,Apple,38018
7908,Beatae,Electronics,Premium,Nike,28168
7909,Maxime,Grocery,Premium,Reliance,64233
7910,Facere,Fashion,Premium,Reliance,2097
7911,Provident,Fashion,Standard,Nike,35105
7912,Laborum,Fashion,Premium,Local,77742
7913,Fugiat,Grocery,Premium,Apple,70142
7914,Deleniti,Home & Kitchen,Standard,Puma,32555
7915,Officia,Grocery,Premium,Reliance,49040
7916,Molestias,Fashion,Premium,Reliance,54142
7917,Iste,Home & Kitchen,Budget,Nike,9131
7918,Nostrum,Beauty,Budget,Tata,27200
7919,Tempora,Home & Kitchen,Premium,Apple,37759
7920,Ea,Home & Kitchen,Standard,Nike,20832
7921,Dicta,Home & Kitchen,Budget,Apple,47537
7922,Exercitationem,Home & Kitchen,Budget,Reliance,50206
7923,Amet,Electronics,Standard,Apple,28084
7924,Odit,Grocery,Budget,Puma,54516
7925,Accusamus,Electronics,Premium,Nike,49949
7926,Esse,Fashion,Standard,Local,28324
7927,Qui,Electronics,Budget,Tata,50840
7928,Aliquid,Home & Kitchen,Premium,Puma,63899
7929,Officia,Sports,Premium,Samsung,33516
7930,Neque,Grocery,Standard,Local,54688
7931,Tempora,Electronics,Standard,Tata,77540
7932,Quibusdam,Sports,Budget,Apple,22985
7933,Laboriosam,Sports,Premium,Nike,55209
7934,Labore,Home & Kitchen,Budget,Reliance,51547
7935,Laboriosam,Electronics,Standard,Samsung,50132
7936,Odit,Sports,Budget,Reliance,67516
7937,Illo,Sports,Standard,Apple,39167
7938,Recusandae,Electronics,Budget,Puma,59573
7939,Tenetur,Home & Kitchen,Budget,Puma,67479
7940,Quam,Grocery,Premium,Samsung,76903
7941,Voluptatum,Grocery,Premium,Puma,42258
7942,Laborum,Electronics,Premium,Reliance,75303
7943,Corrupti,Fashion,Budget,Reliance,19900
7944,Dolorem,Beauty,Premium,Puma,65231
7945,Distinctio,Beauty,Premium,Local,21173
7946,Reiciendis,Beauty,Premium,Tata,71050
7947,Aut,Beauty,Premium,Reliance,1363
7948,Occaecati,Home & Kitchen,Premium,Puma,74074
7949,Ipsam,Grocery,Premium,Reliance,75351
7950,Ut,Sports,Budget,Local,12752
7951,Voluptas,Electronics,Standard,Puma,45187
7952,Modi,Grocery,Standard,Reliance,73707
7953,Non,Beauty,Standard,Puma,46097
7954,Enim,Electronics,Standard,Puma,32889
7955,Quisquam,Sports,Premium,Local,12563
7956,Assumenda,Sports,Budget,Local,55373
7957,Perspiciatis,Grocery,Premium,Tata,60065
7958,Accusamus,Electronics,Budget,Puma,71556
7959,Doloremque,Fashion,Premium,Puma,6715
7960,Minima,Fashion,Premium,Samsung,4137
7961,Saepe,Grocery,Premium,Tata,35377
7962,Hic,Beauty,Standard,Local,55876
7963,Harum,Electronics,Premium,Tata,75497
7964,Aut,Grocery,Premium,Samsung,30354
7965,Dicta,Beauty,Premium,Apple,58159
7966,Veritatis,Beauty,Budget,Samsung,63748
7967,Itaque,Home & Kitchen,Premium,Reliance,58349
7968,Similique,Fashion,Standard,Tata,1936
7969,Molestias,Beauty,Budget,Nike,46341
7970,Error,Electronics,Premium,Reliance,236
7971,Possimus,Electronics,Budget,Reliance,30533
7972,Ullam,Fashion,Budget,Apple,60179
7973,Et,Fashion,Standard,Samsung,28504
7974,Tempora,Beauty,Premium,Puma,17627
7975,Cupiditate,Home & Kitchen,Premium,Reliance,10804
7976,Ratione,Sports,Premium,Apple,33772
7977,Rem,Fashion,Budget,Local,21454
7978,Sed,Fashion,Budget,Puma,50309
7979,Reprehenderit,Electronics,Premium,Local,14522
7980,Iusto,Fashion,Premium,Tata,17957
7981,Debitis,Sports,Standard,Local,503
7982,Provident,Electronics,Premium,Apple,68931
7983,Temporibus,Beauty,Standard,Local,24341
7984,Culpa,Sports,Budget,Puma,39114
7985,Accusantium,Electronics,Budget,Apple,46149
7986,Enim,Grocery,Premium,Samsung,78456
7987,Quod,Electronics,Budget,Samsung,70238
7988,Voluptate,Home & Kitchen,Budget,Reliance,63588
7989,Ullam,Beauty,Standard,Nike,73569
7990,Quae,Electronics,Budget,Local,60925
7991,Laboriosam,Fashion,Standard,Apple,63926
7992,Dolorem,Sports,Budget,Nike,73044
7993,Quod,Grocery,Budget,Reliance,55427
7994,Reiciendis,Electronics,Premium,Samsung,41916
7995,Aliquid,Beauty,Standard,Reliance,438
7996,Recusandae,Grocery,Standard,Nike,61419
7997,Magni,Grocery,Standard,Tata,48448
7998,Ducimus,Fashion,Premium,Puma,2908
7999,Dolore,Fashion,Standard,Reliance,2448
8000,Praesentium,Beauty,Budget,Local,64278
8001,Exercitationem,Grocery,Premium,Local,44849
8002,Maxime,Beauty,Premium,Apple,69319
8003,Sequi,Beauty,Premium,Puma,10962
8004,Sequi,Electronics,Standard,Local,39624
8005,Voluptatibus,Home & Kitchen,Standard,Reliance,7792
8006,Officiis,Sports,Premium,Nike,49260
8007,Repudiandae,Electronics,Standard,Reliance,76080
8008,Ratione,Fashion,Standard,Samsung,71263
8009,Corporis,Fashion,Budget,Apple,76620
8010,Non,Home & Kitchen,Standard,Apple,77350
8011,Aut,Beauty,Budget,Reliance,21207
8012,Voluptatibus,Home & Kitchen,Standard,Nike,71325
8013,Cum,Grocery,Budget,Local,71281
8014,Deserunt,Grocery,Premium,Reliance,23747
8015,Nobis,Beauty,Standard,Reliance,70460
8016,Quod,Grocery,Budget,Nike,11286
8017,Iste,Home & Kitchen,Standard,Tata,2164
8018,Earum,Beauty,Premium,Tata,28377
8019,Eligendi,Electronics,Standard,Apple,55895
8020,Ducimus,Beauty,Premium,Samsung,68611
8021,Dolorum,Grocery,Premium,Reliance,21005
8022,Commodi,Beauty,Standard,Local,60483
8023,Ullam,Home & Kitchen,Budget,Reliance,27918
8024,Et,Electronics,Standard,Apple,28888
8025,Deserunt,Electronics,Budget,Tata,53597
8026,Repellendus,Sports,Standard,Tata,23816
8027,Asperiores,Electronics,Standard,Apple,68640
8028,Quo,Electronics,Standard,Reliance,78716
8029,Facilis,Sports,Standard,Samsung,15934
8030,Aut,Fashion,Budget,Nike,11481
8031,Eligendi,Sports,Budget,Local,9325
8032,Temporibus,Beauty,Budget,Local,18450
8033,Labore,Grocery,Budget,Local,70260
8034,Optio,Sports,Standard,Local,24775
8035,Nemo,Home & Kitchen,Premium,Tata,19056
8036,Nihil,Home & Kitchen,Budget,Nike,62778
8037,Tenetur,Sports,Budget,Tata,38230
8038,Quia,Home & Kitchen,Standard,Reliance,35389
8039,Maxime,Grocery,Premium,Local,41375
8040,Facilis,Fashion,Standard,Reliance,16297
8041,Earum,Grocery,Budget,Tata,69821
8042,Esse,Home & Kitchen,Premium,Nike,27155
8043,Neque,Sports,Budget,Puma,10648
8044,Earum,Beauty,Premium,Reliance,30590
8045,Odio,Electronics,Standard,Reliance,57673
8046,Laborum,Home & Kitchen,Standard,Samsung,71839
8047,Atque,Grocery,Budget,Nike,35858
8048,Beatae,Home & Kitchen,Standard,Reliance,38081
8049,Nisi,Sports,Budget,Tata,30637
8050,Reprehenderit,Home & Kitchen,Budget,Apple,31386
8051,Unde,Electronics,Premium,Tata,76318
8052,Nostrum,Fashion,Standard,Puma,79285
8053,Impedit,Home & Kitchen,Budget,Local,66084
8054,Accusamus,Home & Kitchen,Standard,Samsung,15329
8055,Voluptatibus,Electronics,Premium,Reliance,42468
8056,Adipisci,Electronics,Standard,Local,1617
8057,Illo,Grocery,Budget,Tata,40826
8058,Neque,Sports,Premium,Nike,21124
8059,Dolore,Grocery,Budget,Nike,24180
8060,Fuga,Home & Kitchen,Budget,Nike,14507
8061,Saepe,Fashion,Standard,Local,14976
8062,Voluptatibus,Beauty,Budget,Samsung,22038
8063,Officia,Fashion,Standard,Puma,9877
8064,Sequi,Electronics,Premium,Apple,2538
8065,Magnam,Sports,Premium,Puma,8949
8066,Pariatur,Home & Kitchen,Premium,Samsung,43439
8067,Pariatur,Electronics,Premium,Local,28846
8068,Omnis,Beauty,Premium,Tata,7834
8069,Et,Fashion,Standard,Nike,22419
8070,Id,Home & Kitchen,Premium,Samsung,10103
8071,Odio,Electronics,Standard,Samsung,41517
8072,Doloremque,Electronics,Standard,Samsung,72973
8073,Iusto,Home & Kitchen,Standard,Apple,61737
8074,Recusandae,Beauty,Budget,Apple,7426
8075,Doloribus,Home & Kitchen,Budget,Apple,34116
8076,Voluptatem,Home & Kitchen,Budget,Local,38044
8077,Dolorem,Home & Kitchen,Budget,Nike,69819
8078,Ipsam,Electronics,Premium,Puma,22750
8079,Nisi,Fashion,Premium,Apple,20447
8080,Et,Sports,Premium,Tata,48430
8081,Inventore,Fashion,Budget,Apple,37593
8082,Non,Fashion,Budget,Tata,28976
8083,Possimus,Fashion,Standard,Tata,36929
8084,Necessitatibus,Fashion,Premium,Nike,55987
8085,Doloremque,Fashion,Premium,Nike,22418
8086,Facere,Grocery,Premium,Nike,69131
8087,Reprehenderit,Grocery,Standard,Tata,8959
8088,Illo,Sports,Premium,Reliance,32414
8089,Accusamus,Sports,Budget,Puma,42421
8090,Enim,Electronics,Premium,Apple,4104
8091,Sint,Home & Kitchen,Budget,Puma,61820
8092,Illum,Grocery,Standard,Reliance,31908
8093,Commodi,Grocery,Premium,Local,71539
8094,Fugiat,Electronics,Standard,Samsung,11146
8095,Nam,Fashion,Budget,Samsung,78578
8096,Eos,Fashion,Premium,Tata,51269
8097,Cupiditate,Home & Kitchen,Standard,Tata,40398
8098,Aperiam,Fashion,Premium,Reliance,53610
8099,Saepe,Sports,Standard,Apple,7991
8100,Veritatis,Grocery,Premium,Puma,15277
8101,Temporibus,Sports,Budget,Nike,8487
8102,Quae,Grocery,Budget,Nike,9445
8103,Sit,Sports,Standard,Tata,43871
8104,Vero,Grocery,Budget,Tata,30420
8105,Esse,Beauty,Premium,Puma,23772
8106,Architecto,Fashion,Premium,Tata,64998
8107,Iure,Beauty,Standard,Tata,35995
8108,Modi,Fashion,Premium,Samsung,49773
8109,Tenetur,Sports,Standard,Puma,74834
8110,Quis,Grocery,Premium,Local,50002
8111,Rerum,Home & Kitchen,Premium,Samsung,38185
8112,Eveniet,Home & Kitchen,Standard,Nike,65472
8113,Consequatur,Home & Kitchen,Premium,Samsung,12680
8114,Mollitia,Beauty,Standard,Nike,1700
8115,Officiis,Sports,Standard,Local,25438
8116,Quasi,Beauty,Budget,Local,21093
8117,Perspiciatis,Electronics,Budget,Tata,2607
8118,Ipsum,Fashion,Standard,Puma,79940
8119,Distinctio,Beauty,Budget,Local,9215
8120,Nobis,Home & Kitchen,Premium,Tata,23747
8121,Adipisci,Sports,Premium,Puma,3248
8122,Explicabo,Fashion,Standard,Puma,1387
8123,A,Home & Kitchen,Premium,Nike,9375
8124,Amet,Sports,Premium,Apple,30864
8125,Incidunt,Sports,Standard,Samsung,42463
8126,Asperiores,Beauty,Premium,Tata,78277
8127,Totam,Home & Kitchen,Budget,Apple,2638
8128,Cumque,Fashion,Standard,Reliance,26403
8129,Earum,Fashion,Premium,Apple,32492
8130,Quod,Beauty,Budget,Reliance,3699
8131,Ex,Fashion,Standard,Tata,41787
8132,Veniam,Grocery,Standard,Tata,29456
8133,Assumenda,Grocery,Budget,Apple,72717
8134,Vel,Grocery,Budget,Tata,57153
8135,Nostrum,Sports,Premium,Puma,29226
8136,Dolorem,Grocery,Premium,Tata,25392
8137,Voluptas,Electronics,Premium,Apple,69191
8138,Accusantium,Home & Kitchen,Premium,Reliance,47960
8139,Expedita,Fashion,Standard,Nike,67626
8140,Dolore,Grocery,Budget,Apple,1200
8141,Officia,Grocery,Standard,Samsung,67548
8142,Excepturi,Sports,Premium,Apple,20055
8143,Id,Beauty,Budget,Puma,70626
8144,Optio,Beauty,Budget,Reliance,43094
8145,Mollitia,Fashion,Budget,Samsung,24241
8146,Fugit,Electronics,Standard,Puma,79482
8147,Numquam,Home & Kitchen,Premium,Local,10351
8148,Ipsa,Electronics,Budget,Puma,57651
8149,Saepe,Beauty,Budget,Tata,3650
8150,Eos,Fashion,Budget,Apple,42690
8151,Pariatur,Sports,Standard,Reliance,14808
8152,Nemo,Sports,Premium,Tata,54749
8153,Culpa,Grocery,Premium,Tata,15675
8154,Tempora,Electronics,Budget,Tata,22503
8155,Voluptatem,Fashion,Premium,Local,5424
8156,Consequatur,Sports,Budget,Apple,30344
8157,Ab,Sports,Standard,Apple,34910
8158,Ullam,Sports,Premium,Local,72348
8159,Eos,Fashion,Premium,Local,14961
8160,Ipsa,Sports,Budget,Reliance,34146
8161,Sapiente,Grocery,Premium,Apple,60224
8162,Vel,Electronics,Premium,Samsung,52449
8163,Voluptas,Grocery,Standard,Nike,13401
8164,Deserunt,Beauty,Budget,Samsung,13601
8165,Accusantium,Sports,Premium,Samsung,10758
8166,Similique,Fashion,Premium,Local,37472
8167,Nulla,Grocery,Budget,Apple,65801
8168,Labore,Grocery,Standard,Local,2965
8169,Repellat,Electronics,Budget,Tata,2922
8170,Tempora,Grocery,Standard,Local,5016
8171,Iusto,Grocery,Premium,Apple,39728
8172,Praesentium,Home & Kitchen,Premium,Puma,58857
8173,Molestias,Beauty,Budget,Puma,33034
8174,Possimus,Sports,Standard,Tata,5685
8175,Nihil,Beauty,Budget,Nike,76160
8176,Dolores,Grocery,Budget,Nike,57245
8177,Fugiat,Beauty,Premium,Apple,46113
8178,Similique,Sports,Premium,Apple,70568
8179,Vitae,Sports,Budget,Local,11477
8180,Eligendi,Home & Kitchen,Premium,Puma,13358
8181,Itaque,Grocery,Budget,Tata,44457
8182,Eligendi,Electronics,Premium,Apple,69082
8183,Totam,Sports,Budget,Local,407
8184,Harum,Fashion,Standard,Tata,29729
8185,Aliquam,Sports,Standard,Nike,68747
8186,Fuga,Home & Kitchen,Premium,Apple,39136
8187,Consequuntur,Sports,Premium,Puma,12548
8188,Quasi,Beauty,Standard,Tata,752
8189,Repudiandae,Fashion,Budget,Nike,53245
8190,Odio,Sports,Budget,Puma,42660
8191,Deleniti,Beauty,Premium,Apple,66078
8192,Esse,Fashion,Premium,Puma,78993
8193,Alias,Sports,Standard,Nike,6699
8194,Dicta,Fashion,Budget,Reliance,26150
8195,Doloremque,Fashion,Budget,Reliance,6498
8196,In,Home & Kitchen,Budget,Local,15865
8197,Sit,Sports,Standard,Samsung,64516
8198,Quod,Grocery,Standard,Local,60611
8199,Dolore,Sports,Budget,Puma,66500
8200,Ex,Electronics,Premium,Puma,2681
8201,Voluptate,Beauty,Standard,Apple,1848
8202,Ex,Fashion,Standard,Nike,41157
8203,Nam,Beauty,Standard,Puma,61488
8204,Temporibus,Sports,Premium,Tata,4334
8205,Eveniet,Grocery,Budget,Puma,58258
8206,Maxime,Sports,Premium,Nike,10200
8207,Cum,Fashion,Budget,Apple,49969
8208,Quam,Beauty,Standard,Local,3259
8209,Nisi,Fashion,Budget,Tata,69935
8210,Libero,Grocery,Standard,Apple,8949
8211,Esse,Electronics,Premium,Puma,47062
8212,Adipisci,Sports,Budget,Puma,24281
8213,Omnis,Electronics,Premium,Puma,68455
8214,Quos,Sports,Standard,Samsung,61512
8215,Libero,Electronics,Premium,Nike,5265
8216,Nihil,Home & Kitchen,Standard,Reliance,60365
8217,Nobis,Electronics,Standard,Local,60633
8218,Sint,Electronics,Budget,Samsung,2878
8219,Ipsam,Grocery,Premium,Samsung,9774
8220,Deleniti,Beauty,Budget,Puma,43930
8221,Illo,Sports,Budget,Local,18518
8222,Quia,Fashion,Budget,Local,56227
8223,Similique,Grocery,Premium,Samsung,17605
8224,Repudiandae,Fashion,Standard,Apple,67308
8225,Quidem,Grocery,Premium,Local,39652
8226,Corporis,Sports,Budget,Puma,2745
8227,Eveniet,Home & Kitchen,Standard,Puma,37051
8228,Esse,Fashion,Premium,Reliance,36190
8229,Saepe,Home & Kitchen,Budget,Local,12344
8230,Ea,Electronics,Premium,Local,31336
8231,Officiis,Fashion,Budget,Nike,68182
8232,Provident,Grocery,Premium,Apple,39348
8233,Laboriosam,Fashion,Standard,Apple,28016
8234,Tenetur,Grocery,Budget,Tata,69890
8235,Incidunt,Electronics,Premium,Puma,16992
8236,Aspernatur,Beauty,Budget,Puma,49031
8237,Voluptatibus,Sports,Budget,Local,48173
8238,Vitae,Grocery,Budget,Local,57264
8239,Sint,Fashion,Budget,Samsung,11498
8240,Ratione,Electronics,Budget,Puma,6984
8241,Modi,Beauty,Premium,Nike,40289
8242,Accusamus,Electronics,Premium,Nike,41696
8243,Sit,Electronics,Standard,Local,11957
8244,Officiis,Beauty,Premium,Nike,78289
8245,Ipsum,Home & Kitchen,Premium,Tata,4266
8246,Vitae,Grocery,Standard,Tata,36685
8247,Maiores,Grocery,Budget,Puma,44533
8248,Doloribus,Sports,Budget,Tata,26750
8249,Ipsam,Sports,Standard,Nike,44854
8250,Quasi,Electronics,Budget,Reliance,14680
8251,Eveniet,Beauty,Premium,Tata,888
8252,Vero,Sports,Premium,Tata,62640
8253,Distinctio,Electronics,Premium,Nike,49362
8254,Ipsam,Fashion,Budget,Reliance,53436
8255,Molestias,Home & Kitchen,Standard,Nike,49273
8256,Tenetur,Home & Kitchen,Standard,Tata,68495
8257,Tempora,Beauty,Budget,Reliance,35673
8258,Laboriosam,Home & Kitchen,Standard,Local,22066
8259,Reiciendis,Beauty,Premium,Nike,45968
8260,Quod,Grocery,Premium,Reliance,15106
8261,Officiis,Fashion,Premium,Local,34603
8262,Ipsam,Fashion,Budget,Puma,34036
8263,Reprehenderit,Sports,Budget,Tata,44808
8264,Distinctio,Beauty,Standard,Samsung,13563
8265,Eius,Grocery,Budget,Puma,52488
8266,Deserunt,Grocery,Budget,Samsung,57286
8267,Alias,Grocery,Budget,Samsung,65955
8268,Quo,Grocery,Premium,Apple,40608
8269,Quibusdam,Electronics,Budget,Samsung,8105
8270,Nihil,Electronics,Standard,Samsung,39587
8271,Nisi,Home & Kitchen,Premium,Reliance,17835
8272,Eveniet,Beauty,Premium,Samsung,56146
8273,Voluptates,Electronics,Budget,Local,25789
8274,Corrupti,Fashion,Premium,Nike,60366
8275,Excepturi,Grocery,Premium,Apple,75906
8276,Eius,Beauty,Standard,Tata,57355
8277,Delectus,Fashion,Premium,Local,9109
8278,Maxime,Beauty,Standard,Samsung,20373
8279,Velit,Beauty,Standard,Local,3889
8280,Error,Sports,Standard,Reliance,49048
8281,Quasi,Beauty,Budget,Nike,23662
8282,Laborum,Grocery,Standard,Tata,47739
8283,Sit,Sports,Budget,Nike,42148
8284,Non,Sports,Premium,Apple,35549
8285,In,Sports,Budget,Puma,25048
8286,Natus,Electronics,Budget,Puma,70568
8287,Ex,Home & Kitchen,Premium,Nike,75460
8288,Numquam,Beauty,Budget,Tata,38496
8289,Dolorem,Beauty,Premium,Puma,28136
8290,Laborum,Electronics,Premium,Reliance,30518
8291,Explicabo,Electronics,Budget,Tata,64655
8292,Delectus,Grocery,Premium,Tata,36507
8293,Provident,Fashion,Premium,Puma,47418
8294,Adipisci,Grocery,Premium,Samsung,39865
8295,Non,Electronics,Standard,Local,59695
8296,Harum,Beauty,Budget,Nike,69932
8297,Nostrum,Beauty,Standard,Tata,28545
8298,Consectetur,Sports,Premium,Apple,11564
8299,At,Beauty,Premium,Puma,7577
8300,Aut,Home & Kitchen,Budget,Local,49618
8301,Asperiores,Home & Kitchen,Premium,Apple,70604
8302,Rem,Fashion,Premium,Apple,79388
8303,Voluptatibus,Fashion,Premium,Nike,17525
8304,At,Beauty,Budget,Nike,1619
8305,Autem,Fashion,Budget,Puma,1594
8306,Possimus,Fashion,Standard,Nike,71377
8307,Modi,Beauty,Budget,Local,44646
8308,Et,Electronics,Premium,Local,22203
8309,Fugiat,Electronics,Premium,Puma,61797
8310,Debitis,Home & Kitchen,Premium,Puma,75836
8311,Voluptatum,Home & Kitchen,Budget,Samsung,62233
8312,Porro,Grocery,Premium,Local,57526
8313,Pariatur,Grocery,Standard,Nike,54671
8314,Dolorum,Sports,Standard,Samsung,55510
8315,Vel,Electronics,Premium,Puma,38524
8316,Adipisci,Home & Kitchen,Budget,Reliance,38671
8317,Magnam,Fashion,Premium,Apple,23466
8318,Eaque,Electronics,Standard,Puma,18880
8319,Et,Home & Kitchen,Budget,Tata,77618
8320,Quae,Home & Kitchen,Standard,Tata,43795
8321,Atque,Beauty,Premium,Tata,12153
8322,Repellat,Grocery,Budget,Puma,53346
8323,Molestiae,Electronics,Premium,Nike,65981
8324,Quae,Electronics,Premium,Apple,44472
8325,Hic,Fashion,Budget,Puma,78975
8326,Ea,Home & Kitchen,Budget,Nike,18124
8327,Tempore,Grocery,Premium,Apple,41543
8328,Laborum,Grocery,Standard,Samsung,44568
8329,Eius,Fashion,Standard,Tata,20328
8330,A,Fashion,Standard,Apple,11874
8331,Ipsa,Home & Kitchen,Premium,Nike,19474
8332,Doloribus,Electronics,Budget,Tata,18163
8333,Consectetur,Electronics,Premium,Apple,13834
8334,Quod,Beauty,Standard,Apple,35771
8335,Voluptate,Electronics,Budget,Tata,72245
8336,Consectetur,Fashion,Premium,Apple,7865
8337,Quas,Electronics,Premium,Local,73193
8338,Adipisci,Grocery,Standard,Tata,56972
8339,Molestias,Sports,Premium,Puma,47401
8340,Sapiente,Sports,Standard,Tata,11073
8341,Numquam,Home & Kitchen,Budget,Apple,56668
8342,Doloremque,Beauty,Premium,Puma,76013
8343,Non,Electronics,Standard,Nike,59004
8344,Impedit,Beauty,Premium,Tata,14988
8345,Praesentium,Beauty,Premium,Tata,23412
8346,Possimus,Fashion,Budget,Tata,42610
8347,Unde,Electronics,Budget,Local,34795
8348,Aut,Grocery,Budget,Tata,16181
8349,Quisquam,Home & Kitchen,Premium,Puma,62053
8350,Explicabo,Electronics,Standard,Reliance,59284
8351,Pariatur,Fashion,Standard,Samsung,46136
8352,Ratione,Electronics,Standard,Samsung,71699
8353,Alias,Fashion,Budget,Reliance,19661
8354,Hic,Fashion,Budget,Reliance,73617
8355,Aliquid,Grocery,Budget,Tata,21435
8356,Nihil,Fashion,Budget,Tata,54449
8357,Animi,Beauty,Premium,Tata,48624
8358,Autem,Grocery,Budget,Puma,63133
8359,Perspiciatis,Sports,Premium,Local,54026
8360,Tempora,Beauty,Budget,Samsung,18501
8361,Adipisci,Grocery,Premium,Local,62300
8362,Quae,Home & Kitchen,Standard,Reliance,66154
8363,Facilis,Sports,Budget,Samsung,58923
8364,Perferendis,Grocery,Budget,Samsung,35381
8365,Amet,Beauty,Standard,Tata,7020
8366,Alias,Fashion,Standard,Apple,11348
8367,Neque,Fashion,Premium,Samsung,59669
8368,Excepturi,Fashion,Premium,Apple,75640
8369,Eligendi,Grocery,Premium,Reliance,60605
8370,Ab,Grocery,Budget,Nike,56956
8371,Aperiam,Beauty,Premium,Puma,47849
8372,Cumque,Home & Kitchen,Budget,Reliance,9005
8373,Numquam,Home & Kitchen,Standard,Local,22860
8374,Blanditiis,Sports,Budget,Samsung,35962
8375,Cum,Sports,Standard,Local,59592
8376,Mollitia,Grocery,Standard,Puma,7145
8377,Velit,Electronics,Standard,Puma,56580
8378,Quos,Sports,Premium,Puma,20225
8379,Exercitationem,Sports,Premium,Samsung,3306
